rating,review,sentiment
4,"Wanting some good Indian food while visiting London, I found Roti Chai via Yelp (where else?) while doing some research after biking through Hyde Park.  Located right off of Oxford Circle, close to the Marble Arch, it was easily accessible via metro.  When we ate a late lunch it was not crowded at all.
We opted for the street menu and ordered the Railway Lamb Curry and the Bun Tikki with a Naan sampler.  The portions are small, which would have been an issue if we were hungrier, but we were fine with what we got.  If we were doing dinner perhaps we'd have ordered more dishes.
Lamb Curry was ""off the chain"".  We searched for it everywhere afterwards.  Roti Chai is a nice option if you're tired of the touristy fish & chips!",1
5,"For what it is, it is exceptionally good, so I gave it five stars. There are, as the other reviewers note, two restaurants: a formal dining room downstairs and a more bustling street food place upstairs. We reserved downstairs, but when we saw the upstairs we opted to eat there instead. Food was delicious. Everything was fresh and hot. We had samosas to start. I've had some bad samosas in my life (rancid oil, greasy, heavy)--these were terrific: hot, tasty, fresh and, for samosas, light. We had a special chicken and lamb curry for our mains. Both fabulous. They came with rice and bread, which was nice, since some Indian restaurants tend to upsell the sides. 
Service was good and the crowd enthusiastic.
A very nice, informal experience. I'll definitely be back.",1
4,"My family and I ate at the lower level restaurant. I personally really enjoyed the curried potatoes, pork belly and butter chicken. The spicing was perfectly intense. However my Indian food novice mother found the butter chicken too spicy. If you have really sensitive taste buds this may not be the restaurant for you. 
The service was excellent when we started our meal, which was early by British standards, however it got substantially worse as the place filled up. That's the only reason it didn't get 5 stars from me.",1
4,"Charming restaurant and delicious food, although super pricey. But hey, this is London. :) I loveddddd the papri chaat and the biryani! It was beautifully presented and cooked perfectly. Yum!",1
5,"Good seevice, friendly waiters and very delicious indian food! Most meals are a bit spicy but very delicious. If you go there as a group I recommend to order some different starters to share!",1
5,"Am on a street in  Bangalore? No!  Am I riding an elephant in Mumbai? No!  I'm right here is London, home away from home for Indian Food.  Roti Chai is a indian restraunt in the heart of London specializing in regional street food in their bar area, and more sophisticated regional dishes in their downstairs main dinning room.  
All I can really say is fresh fresh Yum.  Spicy with a great kicking heat, the appetizers were only a teaser for the main courses.  (apply London accent ) Lovely Samosas, Lovely Chat Papri and Lovely Paneer... just all around Lovely ! (end London accent)
This was serious authentic and fresh indian food from selection around India.  I had the indian beer too.  Roti is located next to a pub, so go get drunk then have a curry just like the Brits do!",1
5,"When I arrived in London, I was craving Indian food.  I found Roti Chai on yelp, and had a wonderful dinner there.  There's the downstairs dining room, which is a bit fancier, than the upstairs room which is more focused on street food.  I ate at both & had great experiences in each.  Downstairs, I had the chicken tikka and it was delicious.  I would definitely go back the next time I'm in London.",1
3,"Little bit of a wait, but once I sat down the food was served quickly. Yummy and modern take on classic Indian dishes. I had the palak papri chaat. So good.",-1
5,"Second time I've come here and I absolutely love it. Good service, fast, great flavors, good proportions, price ok, The concept of tapas/Indian Food and the interieur are great, can't say much except I'm a fan!!",1
3,"We tried the chicken lollipops, bhel puri, chana, and pulusu chicken upstairs. The food was decent; nothing special. Great service.",-1
4,"I ordered a chicken curry with rice which was great, we also ordered an assortment of breads, and they were fantastic. My only criticism was that the serve of curry was quite small. 
There was a 12.5% service charge which was a bit of a surprise when we received the bill. 
I recommend this restaurant.",1
5,"Delicious! We sat upstairs in the ""street food"" diner of the restaurant ---
We had:
-chicken loli-pops
-hakka chili paneer
-pea & potato samosas
-roti with yogurt & chutneys
-pulusu chicken
& of course a glass of chai
All were absolutely delicious & full of flavor. My favorite was the hakka chili paneer ---- but everything had terrific flavor - my taste buds are slightly on fire and completely satisfied. YUM!
Will definitely return :-)",1
4,Amazing butter chicken. Very aromatic and meat was very soft. Naan bread - delicious! That's a must whenever you come there. Loved it. Good selection of drinks/cocktails. Place itself is nicely arranged so very pleasant for spending time with friends and enjoying the food. Definitely worth recommendation.,1
5,"Love this place, I have even had cravings for this specific place and trekked up to this venue from afar!
Firstly, beware that upstairs and downstairs are two different restaurants for all practical purposes and the downstairs is a fancier, pricier option which I have not tried out yet. Upstairs is a more casual dining spot (street style might be a stretch though) that attracts yuppies and busy city-folk. 
Their ambience feels less like a curry house and more a modern, clean place with sophisticated crowds and their menu is short and crisp, a far cry from the menu booklets at most Indian places. Some of their dishes on their menu are distinctive to this restaurant and must not be missed. The Hakka Chilli Paneer, as every review seems to mention, is a must-order for its distinctive kick that settles in well after the first few bites. Would also highly recommend the Idli Sambar (for those with a milder palate) and the Railway Lamb Curry (for a spicier mix). Beware that portion sizes are on the smaller end and this is not the cheapest of Indian food spots.
Full disclosure: I might be a tad biased in my opinions because the founder is an alum of my business school :) But the degree is bias is not so much that you need discount the views too much ;)",1
5,I prefer the downstairs menu.  This is one of my favorite restaurants in the world. Their chicken tikka is one of the best dishes I've ever had.,1
4,Ate downstairs. Food was very delicious but fairly small portions compared to the prices,1
4,"We went there for dinner during a working day but we had to make a reservation.
The room upstairs look more like a fast food kind of place but the room downstairs is a real restaurant.
The food was really good and the service was good. I would only regret the very busy and noisy room.",1
4,"I come to Roti Chai pretty often with my parents and it hasn't let me down yet.  I'll admit that when I initially heard about the place, I got very excited followed immediately by disappointment as it was not, in fact, a Roti Canai restaurant.  However, the food here is consistently good.  The restaurant is split into two - the upstairs section which is more geared towards Street Food, and downstairs which has slightly grander dishes (in both construction and price).
Upstairs:  came here again last night, had the Bhel Puri (mixture of crunchy puffed rice with a tamarind sauce and other goodies) and chicken lollipops for starter.  The bhel's not bad, but I prefer the one at Horn Ok Please - this one's a little sweet and misses the mix of textures that I've had in other ones.  The chicken lollipops are excellent though, they're really moreish and nicely spiced on the outside.  For mains, we had the Railway Lamb curry, pulusu chicken curry, idli sambar (vegetables and lentil curry with rice cakes) and rotis.  All the curries are good - my favourite was the pulusu chicken which had a nicely rounded spice combination; I do like that the curries aren't overly oily and I'm yet to have something here that I could define as bland or unbalanced.  The curries aren't huge by any means so you may have to order 3 between two (depending on gluttonous tendencies).  The rice/rotis are likewise smaller than you'd expect; however, I do really like the breads here - they're not greasy and they're just right (not too dry or soggy).  We had a lot of food between three here yesterday and it was still less than £20 a person.
Downstairs:  been here 3 or 4 times.  I do like the food here, but I also feel that the value for money isn't as good as upstairs.  Some of the more 'serious' curries cost in the £15-£20 range and I've not had anything that's really blown me away.  That said, I really like the orange peel naan that they do down here.  That's something pretty nice and refreshing.
Definitely a place to check out - despite its location, you can usually get a place here without too much trouble (although to be fair I mostly come here after 9pm, so don't take my word for it).  The food here is consistently decent and you won't be wanting for flavour.  It's also totally legit if you just go in and order 4 plates of chicken lollipops.  That would be wholly acceptable in my eyes.",1
5,"I eat in this restaurant for the first time last week and it was a  very good surprise.
When I'm in London, I always eat on an indian restaurant and I found this one with the goog comments on Yelp.
The food is nice, the presentation is great and the taste is like a true indian street food.
The waiters are friendly and helpfull.
I recommend this place and hope to see a Roti chai in Brussels :)",1
5,"Im obsessed with this place. I'm heartbroken i don't live in London. But when i do visit, it's my first stop after dropping my bags at the hotel. Which happens to be right across the street! 
They serve street-style indian food. Dishes you will not find at any regular Indian restaurant. They're all incredibly delish. 
I could eat the Hakka chilli paneer e v e r y d a y! I went there three days in a row on my last trip to London. Upon leaving the waiters would shout: ""See you tomorrow!""
p.s. I have an addictive personality but also really good taste.",1
4,"A Seattlite, a San Diegan, a Londoner and a mutt Singaporean walk into a yuppie Indian restaurant and order two samosas, prapi chaat, Manchurian chicken, aloo gobi, and Railway lamb curry...
The Seattlite enjoyed the aloo gobi, the San Diegan loved the chicken samosa, the Londoner loved the lamb curry and the Singaporean felt everything was decently done - save the samosas and the Manchurian chicken. 
So, what is the moral of the story? 
Don't bring the Singaporean to a yuppie Indian restaurant, because while it was all very tasty, there was too much anise / cardamom in the vegetarian samosas, the wheat flour chapati that was served with the lamb curry was too chewy and the Manchurian chicken completely out of place. 
Other than that, the lamb curry was tender, and the aloo gobi delightful. Bit pricey, but this is south Marylebone, so I can understand the reasons behind it... Atmosphere's great and the decor of the dining room downstairs was gorgeous. Definitely worth a try, but stick to what they're good, i.e. Indian. :)",1
5,We had an outstanding meal with the upstairs street food.  We ordered 8 dishes and each one was fantastic.  At the top were the chicken lollipops and the samosas.  Highly recommend.,1
5,Really KA Indian food. Outstanding - nice spot - amazing food. Everything we had was perfectly seasoned and lovely. Chicken 66 was transcendent.,1
5,"Wonderful food and great ambiance of traditional Indian flavors in a modern setting. Sit upstairs for a quicker, more casual dinner of downstairs in the dining room for a more formal one. Either way, the food is some of the best Indian food I've had in ages. The portions are not huge but the flavors are! Definitely recommend.",1
5,"This is just outstanding!  Does what it claims to do which is provide great tasting, great quality authentic  Indian street food.  Service is quiet, unobtrusive and efficient.  
Will definitely return to work my way through more of their menu",1
5,"Down an inconspicuous alley that looks like it used to be only suitable for delivery trucks...oh, wait, it is in a mews so that would make sense...this place does look a bit out of place, or just lost.
Don't let that put you off as the food and the service here are fantastic. Ever wonder about just how much hotter that 1 chilli vs the 2 chilli dish is? Just ask the waiter and he/she will be more than happy to guide you in the right direction of what you are looking for, and in some cases what you were not looking for but were happy to stumble across.
I'd write about what I ate, but I can't remember the names but do remember dipping into a couple of different things that I ordered/ was recommended and also helping myself to a chunk of every plate my eating mate had, whether he wanted me to or not, and I loved all of them. I'd just sit there, ask the waiter what they recommend and just go with that, proved to be a winning strategy for my visit.",1
5,"Amazing surprise- I thought I was going to some little Indian food hold in the wall. Instead, I found the best meal I had in London, hands down, with some exciting ambiance. I also ran into 3 co-workers while there, because of the crazy word of mouth.",1
5,"Incredible dining experience. Wonderful staff, even better food!",1
5,One of the 2 best meals that we had in London. Incredible indian food! Reservations needed.  You must definitely get the Chicken 65 appetizer! It also has a nice pub next door to grab a drink before or after dinner.,1
1,Service poor. Food okay. Nothing special. No takeaway boxes. Overall a bad experience.,-1
3,"It's interesting how a frustrating day at work often leads to us going out for dinner during the week: it's a way to let off steam and give ourselves a treat to offset the work day.  You can sit back and enjoy some good food and the beer somehow tastes nicer.
We came here for a late dinner on Tuesday night, directly from work.  It is 5-10 minute walk from Bond St station.  The restaurant has two parts: street food upstairs and a more formal restaurant downstairs. The street food option felt more like a tapas-style place to have drinks and small dishes. We chose the downstairs option because we felt like something more substantial.
We got the gilafi seekh kebab for a starter. It was juicy and had a slight sharpness of chilli which I really enjoyed.  For our mains, we shared butter chicken and malabar prawns.  We got the roti of the month to help soak up the curries.  As for drinks, I polished off two beers while my wife had a ginger beer.  While the curries were good, they were not amazing.
The total cost was a bit over £60.  I liked the meal, but it was too expensive for my liking.  It could be driven by the location of the restaurant in Marylebone and the expectation for dinner prices in the area.  I am used to spending less and feeling more satisfied (and full) after a night at an Indian restaurant.",-1
1,I came to this restaurant with my father and brother. We ordered the starters and main course together at 9:20pm and we received our starters with 20 mins. It took an hour for our main course to come. This is not right. I don't recommend this at all.,-1
4,"Loved this place! Very good Indian food! Would recommend if you're looking for authentic Indian food in a trendy area. However, the portions were quite small, so I was forced to order more food after the fact due to the smaller portions especially if you are sharing with others. Despite that good authentic Indian food!!!",1
5,"I really love this restaurant. Indian street food done really well. I think Roti Chai revolutionises Indian cuisine and is very much worth a visit. I also love the cocktails they have on offer. It was great to see their pop up at Pork Life a few weeks ago, too.",1
2,"I have to say that some of these reviews seem to be going very OTT. The food is OK - hardly 'transcendent' or 'sensational'. The space seems a little odd and not the kind of room i'd associate with India street food.
The thing I would associate Indian street food with is a very very low cost. Not the £10 that a small bowl of rice and 2 rotis cost here. I have no problem with paying a lot for good food, but those prices were getting dangerously close to extortion.
Then again, the place was packed so maybe i'm just too much of a Tayyabbs fanboy to appreciate food from  the sub-continent anywhere else!",-1
5,"Here is how good this place is - I ate there a year and a half ago and still think about how good it is. Very vegetarian friendly.  Everything I tried was delicious.  They brilliantly balance flavors and complexity.   I actually regret not going with more people just so I could try more things on the menu.  They are a little pricey - but then, so is London.",1
3,"Weekday lunch here.  Please excuse the fact that I cannot remember the correct names for many of the dishes we had.  We sat upstairs in the Street Food bit.
We shared starters. Chaat (puffed rice mixed with diced tomatoes, onions, coriander and a tamarind sauce), puri (crispy shells topped with diced potato, chickpeas, a tamarind sauce and yoghurt), the steamed chickpea cake, chicken lollipops and chicken strips with a spicy dipping sauce.  All of these were delicious although a couple of colleagues found the chickpea cake a little too 'out of the box' for their tastes.  I liked it.
We ordered curries for main.  I had the fish curry which was good if a little too salty.  Large chunks of deep-fried cod, cauliflower florets in a yellow mustard seed based sauce.  My colleagues tried the lamb curry with chapatis and said it was good.
GBP16 per person and loads of food.  Good value!  Stars docked for service which good rather shoddy once the place filled up.",-1
3,"Ok food. Flavored are generally one dimensional, though well executed. Had the lamb curry good lamb flavor. Dahl was not very flavorful. Paneer kind of tasted like stir-fry. Super spicy. Too bad they don't box up left overs. Big waste.",-1
5,Finally a trendy establishment that offers modern Indian food. I ate here recently for a group work function. Our party was quite impressed with the food & cocktails. This place is great for large parties they have plenty of seating and take reservations ahead of time. The menu has a bit of something for everyone to include vegetarian options.,1
5,"Super delicious and fresh. Sitting upstairs is more casual and noisy but downstairs is more reserved, with a more upscale menu. Definitely was a hit!",1
1,"I cannot speak for the food because I was kept waiting for a reservation I made. I arrived 15 minutes early and was told to wait 15 minutes. No problem. After waiting 30 minutes directly in front of the host, I felt that I had been mishandled badly enough. I told the same host that I wanted to cancel the reservation. He acted surprised and indicated that it was my fault that I did not just go downstairs at the time of the reservation. Flabbergasted!",-1
5,"Dined in the 'street kitchen""  upstairs on a quiet Sunday evening & just wow... Every dish was absolutely delicious & had superb flavours in everything we tried: the tarka dhal, railway lamb curry, chicken kola urandai & especially the fiery hakka chilli paneer which was my favourite. Their house masala chai was spicy, strong & fragrant, just how I like it. We passed on the desserts though were tempted by the keralan fruit salad & the chocolate cardamom tart.",1
5,Loved it. Sat  upstairs and was blown away.  If I were a restaurant investor I would invest in Roti Chai.  Wish we had one in NYC.,1
5,"Excellent for service and taste. The restaurant has two parts which are 'the street food' (upstairs) and 'fine dinning' (downstairs).  I tried a street food section and ordered a fish curry. It was very nice and spicy. The samosa has a vegetarian and meat version (2 pieces). I tried a vegetarian one and it's quite mild. 
I would recommend to try the street food first cos it's cheaper and got more varieties than the dinning one. I ended up paying less than 20 quids (included a service charge). It would be a very nice place for a group and family (It's less crowded during lunch)  But there's no reservation for the street food.",1
5,"So good.  Just so SO good. 
There were a number of menu items I hadn't seen before elsewhere, and, wanting to try something new, I asked the waiter for a recommendation.
I can't rave enough about the Hakka Chilli Paneer.  I'm usually not a fan of paneer, so it wasn't without trepidation that I acceded to the waiter's glowing recommendation.  I am so glad I did.  I am a fan of heat, and this didn't disappoint.  The flavor was so robust and so balanced.  I would come back just to have this dish.
The Chicken Manchurian was an inventive and delicious fusion of Chinese and Indian cuisine which I was happy to experience.  The service was great - present but not burdensome, and very cordial.  I will go back, probably any time I'm in London.",1
5,"One of my favourites and great food. Extremely popular place even though it is located out of the main traffic flow. I love the papri chat, chilli paneer, manchurian chicken and kabli chana.",1
2,"Really disappointed after reading all be great reviews on Yelp - first visit to London and have eaten at several excellent Indian places. This was not one of them.  We came at lunch time and even though the place was quite busy, we were seated almost immediately.   The first thing you notice is how LOUD it is.  Really, really, really loud.   We had to flag down a server to get helped.  Seating was quite tight.  Food came fairly quickly lollipop chicken (fried and overcomes), curry chicken (meh, it definitely needed more flavor) and spicy vegetable rice.  It was OK.   Agains, had to flag yet another server down to get our bill.  Overall, there I had hoped for much better - certainly a lot to choose from in London",-1
2,"Service was awful. Our server didn't come once to refill our waters and took forever to take our orders and give us the check. Both times, we had to have 2 people flag down servers multiple times before anyone came over. Manchurian chicken dish was gross and flavorless. Lamb curry was the best in terms of great lamb texture and curry flavor. The chilli paneer was definately a hit all around too.",-1
4,Excellent meal. Was downstairs at the 'formal sit down'  good service and decor. Staff was accommodating. Monkey 47 G&T is spectacular,1
5,"Best restaurant in this part of London. Seriously. Stick with upstairs (downstairs is a different menu and nothing exceptional). The upstairs menu is fantastic though! Small plates, so order a few dishes. Don't miss the chili paneer or the lychee teapot martini!",1
5,"Modern indian food like no other , try the bun chili chicken and the parsi chicken farcha",1
5,Amazing Indian food. A must try when in London. Great atmosphere. Very cool and modern.,1
5,"Gem of a restaurant that we found on our last night in London! We had food in their Street Kitchen. Their food tasted unbelievably delicious and the waitstaff were very polite. Because the portions were manageable, we were able to sample pretty much all the vegetarian appetizers and a few main course. If you're a vegetarian, I highly recommend their vegetable fried rice. A must have with the right balance of spices and vegetables! I'll definitely dine here the next time I'm in London.",1
5,I've only eaten in the downstairs area. The service has been good the couple times I've been there and the food outstanding. The Chili Paneer is really good and spicy. And chicken lollipops were crispy yet juicy and tender inside. I also tried lamb curry and it was good as well.  I'll definitely be back.,1
5,"The upstairs street menu is straightforward yet elegant, spicy yet sublime. Tried the new duck curry, it was fantastic. Chilled out with a ginger mojito. Will come again.",1
5,"We always eat here when we are in London. Excellent food. The staff is great but overworked. The hostess is superb. Try the dinner area downstairs, the cuisine is even better. Fantastic idli sambhar and Indo-Chinese dishes. Love the kulfi.",1
4,"Had lunch upstairs. Many unfamiliar dishes for me since I have never eaten Indian Street food before, but everything was very good. Will come back next time we are in London.",1
4,We started with the chickpea salad then a lamb biryani and both were delicious.,1
5,"Loved the place., Indian food that's really Indian. I tried the Methi malai paneer which was Yummmm..Yet to try the Indian street food which they serve on the 1st level. Do book your table for dinner tho'.",1
4,"Just ate today at roti chai for the first time. Big (BIG) recommendation. It's bally great. Attentive service, mega lamb curry and some strange delicious aperitif at the end (they said it was alcholic, just tasted like a capri-sun = YUM & DANGERMOUSE when during a working day).",1
5,"I live in New York and visited London over a long weekend. Just had to try the Indian food there and roti chai happened to be a somewhat random pick. Boy was I not disappointed. It is hands down the best Indian restaurant I have eaten at outside of India/Asia, and easily beats any Indian restaurant in New York. Good drinks, great atmosphere, and thoughtful menu.",1
5,"Been here a few times now. It's probably my favourite Indian restaurant, had been recommended to me by an Indian colleague as well. Great food, reasonable prices.",1
5,"Great Indian food at a great price. Great for trying some small plates and appetizers, along with outstanding main courses in modern atmosphere.",1
3,"The street kitchen upstairs was, Meh! Average food, average choice, nothing really stands out. Good for a bite if you are in the area not worth making a trek half-way across the town.",-1
3,"Went here on a Sunday for a late lunch and was seated immediately. Only the street kitchen was open which was fine by me, I was looking for a cheap meal anyways. I asked the waiter what are the favourites, he recommended the railway lamb curry and this chicken burger. Menu seemed much bigger than what was advertised online. The chicken burger was really good, interesting flavours and didn't really taste like anything I've had before. The railways lamb curry (which I've seen several people recommend) was not my favourite. By no means was it bad, it just wasn't that amazing in my opinion. Mind you, I was extremely hungover and Indian food may not have been the best call to help cure the hangover. Also a little dissapointed in the lack of naan but this might just be the street kitchen and the dining room does normally serve it. Service charge is included in the meal and I left there spending under 20$.",-1
4,"Just been to Roti Chai for the first time from a recommendation. 
It's almost as good as eating street food in Mumbai (just a lot more expensive - if compared). We sat upstairs in the street food area. The food was absolutely delicious. We chose almost all the veggie dishes on the menu. My favourites we the Hakka Chilli Paneer and the Tikki Burger . 
Love the flavours - will definitely be returning.",1
4,"Great location, great service, great food. Previous reviews really tell it all - well worth a visit.",1
2,"Disappointing!  I had higher expectations based on other reviews. We ate in the downstairs restaurant.  We sat near the kitchen and could see all of the food coming out.  Everything looked beautiful. We couldn't wait to get ours and dig in. I only wish it was as good as it looked. The butter chicken had a nice sauce, but the chicken itself wasn't.  It was too soft and had no flavor.  It tasted  boiled. Everything else we had was just OK.  The service was poor. During our trip we ate at two other Indian restaurants in London. Both were better, and less expensive.",-1
2,"I ate here on a Thursday night,fairly late, and the street level kitchen was quite busy.  The chicken leg appetizer was pretty good.  The samosa was fairly standard (a little too much of something in it, though).  The chicken curry was very good, whereas the lamb curry was marginal.  The banana chips were very good. 
The biggest problem was that the server brought the entire meal all at once (from the guava juice down to the curry), and by the time we finished appetizers the main was cold.  I asked why they did it, and the server said she did it because we didn't tell her not to.   Unusual, to say the least.",-1
5,"This place was recommended by a local and did not disappoint.  If you are looking for upscale Indian food the fine dining section is the place.  Every single dish was good, and the price was very reasonable.  Service was fast and attentive. Convenient to Oxford Street and some of the hotels near Marble Arch/Bond Street.",1
2,We went on boxing day as a party of 5 + 1 small kid. We decided to eat on the street food section at the top rather than dining in the basement. The street food was pretty average. Bhelpuri had too much tamarind and was sour. The Dhokla was not very fluffy. The manchurian was again a bit on the sour side and lacking sweetness. The lemon juice or nimbu pani tasted more of soda water and ice rather than any lemon flavour. Service was also slow despite it not being a busy night. The only good thing that I liked was the burger. Will not be trying the street food area again. The dining area for which i have reviewed before was a much better experience for me.,-1
5,Fantastic concept - Indian street food served at a restaurant in London! Not your traditional curry place but more like Indian meet Tapas,1
5,"Ah !! Another brilliant opening. 
I heard of Roti Chai from a column by Richard Vines on Bloomberg and I promptly visited at the next available opportunity. How could I not try out a street food joint as good as ""Dishoom"". 
Yes, it is generally as good. Although ""Dishoom"" serves many more dishes, its soul is Western Indian. Roti Chai on the other hand is pan-Indian. You can try the dhokla from the west and the fish curry from the east. The chaat from the north and the idli from the south. They have a much better variety to offer. 
The portion of the restaurant that's on the ground floor is meant primarily for snacks, though there are a few dishes that would work for a decent dinner as well. It's open all week and does not take reservations. The area in the basement has a more conventional dinner menu, but it's operational only from Tuesday to Saturday. One can reserve a table at this section of the restaurant. 
If you are visiting upstairs, I would strongly recommend the ""Hakka chilli paneer"". It's not for the faint hearted. It's very spicy and will test even the most hardened of green chilli enthusiasts (if there are any). The fish curry with mustard was gratifying. Its a tragedy that in a city with so many Bangladeshi immigrants, one cannot find decent Bengali food. This fish curry is a small step towards rectifying that. The dal, the chickpeas and the pulao are good too, but I didn't enjoy the samosa too much. The railway lamb curry is a must have. It's cooked using tender pieces of mutton along with potatoes. The fact that potatoes form an integral part of many curries in India is something that Indian restaurants in Britain have conveniently forgotten. This dish is a timely reminder. It comes with 2 soft, well made chapatis ... very authentic. 
The chicken chettinad that you can get downstairs is very tasty. I would also order the bread basket which gives you 3 different breads for the price of less than two. 
The service is excellent. Roti Chai is open till 9 PM on Sundays and the official ""last order"" is at 8:30 PM. I had reached at 8:45. In most places in London that would mean an automatic refusal to serve ... but not here. Strangely (for Europe), doing business and customer satisfaction is high on their list of priorities. 
Roti Chai is not very expensive. Most people can fill themselves for £25 or less. I have many many reasons to come back to this place (I had my first ""frooti"" in years here) and I shall also get all my friends.",1
4,"Fantastic restaurant just a block off of Oxford St. The butter chicken is a must order item but was a bit disappointed that we had to order naan as a separate menu item.  Nevertheless, we will be back again.",1
4,"Been there a few times now. I especially like the aloo tikki and the chciken 65. The veg rice pulao was also really good. I last went on a saturday night and while we had reservations, it was not a necessity.",1
1,"I am shocked by the 4.5/5 star rating this place has! Ate here last night with some friends before heading to a party in the area. After reading the glowing reviews on Yelp, the Street Kitchen seemed like a great choice.
Service: Front of the house seemed accommodating. The waitstaff, however, was either too persistent in their attempts to take our order or, when we needed them, not attentive enough. There also seemed to be a lack of coordination, as three different people tried to take our drink order. Despite this, we had to ask about four times for some water before any was brought to us (at least ten minutes wait time).
Food: From the Yelp reviews, I had high expectations. Sadly, no noteworthy dishes (aside from the chocolate cardamom tart) were to be had. I was also disappointed with the price. I don't mind paying for food, street food or otherwise, if the food justifies said price. But I honestly enjoyed the Indian pre-made meals I have purchased from Waitrose and Tesco more than the food here.",-1
2,Had great expectations when I walked past this establishment a few months before it opened. This place was heaving at lunchtime. Lunched with 2 friends in the Indian Street Kitchen  my overall experience was just lukewarm.,-1
4,I went here on a recent trip to London.  Absolutely love this place.  We got there a little early before they were open for dinner.  We sat at the bar and the bartender made me an awesome Strawberry Chai cocktail.  The food was excellent too.  Definitely one of the highlights of my trip.,1
1,"Yelp profile notwithstanding, a telephone call confirms that Roti Chai does not do take away. :(",-1
5,"My husband and I recently travelled to London for a short holiday. Just before our trip, we saw the Food Channel episode that featured Roti Chai. So we decided to stop in. My husband started chatting up the gentleman sitting next to us (to ask him what he ordered, as everything looked divine), and it turned out it was the owner! The owner was warm, gracious, and funny. He was eating there with an old friend; and they ended up speaking with us for the entire dinner and suggesting various food items. We ordered lamb kebab starters, paneer cheese in a green sauce, butter chicken, roti, garlic naan, a butternut squash starter, and more. Everything was outstanding! We also tried their signature cocktails (a cucumber vodka drink, and a chai spiced bellini). Both were so different from the norm, and were really nice twists to complement the food.
The owner very graciously sent over an after-dinner tea with vodka (which i never would have ordered, but was delicious!), as well as homemade pistachio popsicle sticks, which were full of flavor, but not so heavy.
We will definitely eat here when we return, and you should, too!",1
4,"Place is really nice, the location - nicer. I was served in good order and everything was great.",1
5,The closest to comfort food in London ! No place in New York City compares. Smallish menu but just getting it right every time makes it big enough for me. Love love love the place.,1
4,Great epicurian adventure for me! I loved the railway lamb curry and pulusu chiken. the host made a perfect recommendation to go to the street kitchen tables and our waitress took the time to explainn and recommend the meals.,1
3,"The place wows you the moment you walk into the door. It has a unique Indian look and feel. There are kurkure( strictly Indian commercially available to most of the parts) and Parle-G biscuits( the oldest biscuit in the Indian biscuit history for me) stacked nicely next to the entrance. That's when I fell in love with it's ambience. We sat on the street room. The truck sign on the walls are just one of a kind. We were nicely welcomed and seated quickly in about 15 mins, as promised. We sat next to the kitchen, it smelt heavenly. We ordered about 4 dishes which included 2 appetizers, but they weren't enough. So we ordered one more. We tried papri-chat, it was nice and fresh. The next we had was Parsi chicken which was nothing but ordinary. We ordered two other chicken dishes i.e chicken manchurian and andhra curry chicken, both were very bland and dull. So, I would give it no more than 3 stars",-1
4,"Great food, everything was delicious.  Highly recommend the lamb and fish curries.",1
3,If I could I would give 3.5 for Roti Chai. Serivce and setting are lovely - we sat upsatirs in the casual area. Most of the food is good - love the aloo tikki burger and the paneer. Aloo Gobi curry is delicious ajnjd traditional but the Daal however was tasteless and watery. The need some roomali roti like Dishoom. The bread basket was a bit dry and to oheavy for the rich curries.,-1
4,"The meal, ambiance and service are great. I ordered delicious chicken masala, didn t make it to finish the whole portion. The waiter told me he will not charge me the whole meal, because I didn t finished it.",1
4,"This restaurant was a very pleasant surprise. I'd give it five stars if not for the somewhat spotty service. Our waiter could hardly give us the time of day, much less manage an attempt at pleasantry. The owner or manager stepped in frequently to fill the gaps. The food was excellent, I recommend the Hakka chilli paneer, we had 2 orders of it.",1
4,"Lovely location, its a hidden gem and a lot better than the more commercial eateries like Dishoom and Masala Zone which I find have not got that real indian feel about it.. its very much catered to the modern western stereotype of a fancy indian.",1
3,"Need to keep it short and sweet for this place ! The food here is very interesting and delicious. We ate in the dining room and ordered a couple of dishes such as palak paneer, naan, tarka dal, chilli paneer and an eggplant main whose name I cannot remember. The food was quite good ...not your typical Indian fare with layers of oil. Now the bad part - The service was shoddy ...we waited and waited for our starters and mains. The server was polite but seems like it is not managed very well. A big '0' for the value for money part :( :( The portions were shockingly small ! Now I am not a big eater ...but if I don't feel at least half full ..it is a sign that the quantity sucked. Not sure if the portions are this tiny because they are bending over backwards to remain on Oxford St ! Please avoid this place if you want a bang for your buck. An average meal for two will burn a hole in your pocket and leave you hungry for more (literally!). Such a disappointing meal :( and such a high cost 50 GBP for it !",-1
5,Nothing short of amazing ate here twice while I was in London nobu never lets me down!!!,1
