rating,review,sentiment
3,"3.5 stars. The food wasn't bad, but I expected more. Not sure if it deserves a Michelin star. Trendy and modern, but there was a sorta strange smell, not sure if it's from the kitchen.",-1
3,"I have to confirm that their roast duck Cantonese style is delicious. It's the their speciality here. The skin tastes good, the flesh is tender and juicy. We ordered half of a duck (£11) but we could not even finish it! Fortunately they do takeaway.
 The rest of the menu is not interesting. We had some Fu-jian rice, with carrotts, asparagus, duck and scallops; it was greasy and insipid. I would rather come back for the duck only!
 The room is clean and commonplace, the service is OK.",-1
4,"Decent, authentic Chinese food for £4 - £5 per head. Could it get any better?
Yes. The service is amazing. Well, when I say amazing, I don't mean amazing in the way that you might be thinking. I mean amazing in that they're so blunt and rude that it becomes amazing in a quirky ""it's cool to be uncool"" kind of way.
For example the service goes something like this...
US: Walk in door
WAITRESS: ""Yes, wha you want?""
US: ""Table for 3 please""
WAITRESS: ""No, sit here"" (on someone else's table)
US: ""Sure, thank you?""
WAITRESS: ""Wha you eat?""
US: ""Can we see a menu""
WAITRESS: Rolls eyes and reluctantly gets us menu's
WAITRESS: ""Ready?"" (Before we've had a chance to open the menu's)
And it goes on like this. It's rude, but in a good way, it's part of the charm and the fun of it. It's no-nonsense and totally worth it for the quality of the food and low price.",1
4,Best ramen broth I've had in London (although slightly on the salty side).  That is pretty much the most important thing when it comes to Ramen.,1
1,"I had a very very poor and disappointing experience at Punjab restaurant.
I ordered mix grill, yellow lentil and mix vegetable curry.  The lamb in the mix grill was completely dark black and I wish I have taken a picture to prove it. The other meat on the grill I couldn't even Identify what that was cos it was so black and tasteless. The yellow lentil and veg curry was  like a dish from the buffet because of complete lack of excitement and freshness.  The only that's fresh was the nan bread.  This place is a tourist trap, we are all fooled by ""the oldest northern Indian food in London"" slogan! There are plenty of other good authentic Indian restaurants in London. Please don't waste your money in here. DISAPPOINTED.",-1
3,"Pretty good, authentic enough Chinese food. I had the schezwan prawns. The food was just spicy enough without being overbearing. The prawns were cooked very well.  Might come back.",-1
4,"The noodle soups here are so good... and SO cheap, actually the cheapest I've found in Chinatown.
The staff are definitely not friendly or warm, I can't comment on any of the other dishes on the menu because I've never tried them (and probably never will) I love it here because it reminds me of traveling and because I have a noodle soup addiction and am in need of serious help.
(... Oh and theres free tea)",1
3,This is the place to have a authentic Japanese ramen! The menu variety is not that big. Service is quite fast. Bathroom was dirty - I would expect a cleaner environment for these prices. Thank you for delicious ramen!,-1
2,"I'm sorry, I just wasn't feeling it. I wanted to like it. God, I wanted to have an awesome meal when I took friends out to thank them for helping me move, but it just didn't happen.
I went with a couple of friends for whom Japanese food is not a specialty and so weren't sure what to order. I gave some advice, but their tastes (ie meat!) are different to mine so they asked the waitress. Very unhelpful. There was just no sense of 'oh try this' or 'if you like that then this is for you'. It was as if she hated being there and was nervous about anyone saying anything that resembled a question and didn't know what to do when it happened.
We ordered edamame to get things started.... which was fine until one of the party found a live maggot crawling over them... ok, so you don't eat the skins, but... just..... no. not for me, thanks. After the earlier 'conversation' with the waitress, we felt at pains to point it out, and we were tired anyway so didn't want to kick up a fuss.
The rest of the food was fine. Nothing spectacular but a good cheap option in a great location, just set back from Charing Cross Road, a minute from Leicester Square station.
I'd like to go and try it again to see if I caught a new girl on a bad night, but I just don't want any more maggots on my food.",-1
4,"What can I say? Fantastic food!  Went here for Brunch with during my trip in London.  
BEST MEAL in London.  
We ordered the 
(bottomless) porridge
Omelette 
Fried Chicken Liver 
Coffee!!! 
Everything came out wonderful especially the chicken liver!  The waiter was extremely attentive and asked about our trip.  On top of my recommendation list for my friends who's ever considering visiting London! 
Will be back for sure, if i'm in London.",1
2,"I had reserved a table for two, mentioning a birthday as occasion. Seriously, we felt we received the worst table in the house, next to the cashiers desk. We refused to sit there and were seated to a very nice table right away. 
It all went downhill from there. 
The service was pestering us the whole time, pushing and pushing and pushing. We felt they wanted us out as soon as possible. This is what ruined it for me. Management should have a look at that. But why really, when all table are taken always. 
The food: I ask myself how they received a Michelin star! 
I had the Dim Sum platter and Green tea smoked chicken. What comes, is the bare chicken. Rice and vegetables need to be ordered seperately. Which feels like a joke to me. 
The food tasted good. That`s it! Seriously my lunch-chinese in Hamburg offers the same taste for 10 EUR. And I make the same morning glory at home. No special twist, no interesting aroma, no nothing.
The noise level is overwhelming. 
This was so ridiculous.
How can all these people think that this is the best food they ever had? This is a mystery to me. 
I admit, the interior is spectacular. And that was worth seeing. But that was the only thing that I didnt fall into depression when leaving. 
It was so not worth it. Sadly it was my birthday. We should have gone to Muriels Kitchen across from the Ampersand Hotel instead. And would have had a fab time.
Think twice before you come here. There are far better options in London.",-1
4,"If I were only reviewing food I'd give this place 5 out of 5. Because without a doubt the food here is good, tasty and worth the asking price.
The main detraction however is ambience. My partner and I were sat downstairs in a small white box of a room, packed with tables and customers. This I can deal with, but when the number of patrons impacts the service I start to become wary.
My meal was excellent, tasty and felt authentic. However the venue for the meal lacked any ambiance or class.
I came here because of the good reviews, and my food lived up to them. The over-all experience though was tainted by the lack of ambience and friendly service. Don't get me wrong - the service was good. I just wasn't classy enough to make me smile.
In a nutshell, if you want tasty Chinese food in Chinatown you can get it here. If you want a more pleasing environment in which to experience it go elsewhere!",1
1,"After a stellar experience 2 years ago I decided to visit today. Unfortunately the quality and experience of the food has dramatically dropped. It's now just another average Indian restaurant. The door staff was extremely rude and condescending. Overall, won't be coming back here again.",-1
3,"It's good but don't expect traditional dishes. Creates a big hole in the wallet, not somewhere I will think of straightaway when i want some dim sum.
 To read the complete review, please go to 
chopstix2steaknives.blog…",-1
3,"Came here with some friends on a Thursday evening. Very busy with lots of late night shoppers from Oxford Street and the surrounding area. I think I counted three other guys in there, everyone else seemed to be twenty or thirty-something groups of women (can't say that I was complaining!) 
I'm not a big fan of chains and prefer to support indie restaurants when possible, but sometimes when you're out with people you just want quick and easy 'safe' options. 
Ping Pong is a very safe choice. Everything is fine at this branch. 
Drinks are ok. Good taste, but weak measures + too much ice) 
Dim sum is ok, but a bit bland and pricy for what it is. 
Service is good, lots of staff, typical of this sort of high-end mainstream type of restaurant (think Strada, Bertorelli etc.) 
Same goes for the surroundings, clean, well designed, with moody colours and lighting, but a bit soulless. 
All in all, if you want a safe option, very close to Oxford Street tube, you could do a lot worse than Ping Pong. It's close to a 4 star rating, but expect to feel a bit rushed if they're very busy and they also don't accept American Express, which is pretty poor considering the number of restaurants in their chain + their enormous margins.",-1
5,"Ha Ha Ha, glad everyone else has had the same experience here! I went to London for the first time a couple of years ago and was taken here in the evening before a night out.
White tiled floor ceilings and walls everywhere,cash only, the staff are very surly and almost slammed my meal down in front of me, put on a table next to loads of strangers, I was really out of my comfort zone but enjoyed every minute. 
The food was great and really cheap, the real menu on the back looks really interesting, stir fried tripe anyone?
 Tried going back here for lunch the next day I liked it so much but ended up getting completely lost!",1
3,It's a good dinner but just prepare to wait in the long line around the corner. It's all you can eat so you do get some bang for your buck. I do think there are better places  to get steak. The meat wasn't particularly good and the tight tables are a bit claustrophobic.,-1
4,"I've been here twice, once for a nice lunch - and last week for dinner. The latter definitely suited the place, which is dark, seductive and framed by blue neon lights.
Yautcha does tea well (on street level), complete with great cakes, but this place comes alive at night. Each time I've been there, I've sat downstairs, where the tables are packed in, but it still doesn't seem crowded or uncomfortable.
The best food on the menu is the dim sum (the steamed mushroom dumplings are to die for, and I love the venison puffs), though there are larger Asian dishes and curries if you fancy something more hearty. Make sure you have a dessert as well. I had a ginger and white chocolate cheesecake that knocked me for six for a while as I floated away in a pudding-induced daydream.
The waiters do a fantastic job of recommending dishes if you're unsure (the first lunch I had here, one of the guys just brought us a selection of their best dishes and man, it was good).
Not exactly cheap (I could probably get just-as-good dim sum at Ping Pong - which I prefer as a destination), you're paying again for the place itself. The swanky designer decor, the attentive service and the oh-so-hip atmosphere. That said, I think it's worth it as the food is yummy and it's the sort of place you feel happy having a long conversation-fuelled dinner in and not being rushed.
I'll definitely be going back, if anything just to try the cocktails (the list looked intriguing, but my dinner guests weren't drinking). Next time gadget.",1
3,"I've never been excited by Dishoom. Maybe I've ordered badly, or been in a mood. But I've always heard great things about the bacon naan so I was pleased we were in town early enough on a weekend. 
We were quickly seated in the busy restaurant and our order taken relatively quickly. Drinks came as expected. Then we waited. And waited. And more waiting. Outer waitress never came back to our table. 
My bacon naan was tremendous. Loved it. But waiting for 45 minutes beforehand? Not cool. Paying was also time consuming. 
I'm still not excited by Dishoom.",-1
2,"Thought I'd give Bone Daddies another try. Whilst I'm too scared to go for the Tonkotsu Ramen (don't think I could take the potency of the Pork broth), I opted for the equally distinct flavour of their Tantanmen.
....What a bad choice I made.
Way too much Sesame paste used in the Ramen, could barely taste the Chicken Bone broth they claimed to have included in the bowl. The Sesame paste was soo intense I almost felt like heaving.
Sorry Bone Daddies but I don't think I'll be visiting you again, blame the heavy-handed chef you have...",-1
4,"Make reservations and try this place at least once if you like Dim Sum. A good friend of mine recommended this place and we tried it at the beginning of the New Year.  I didn't think to make reservations but luckily my wife and I was seated strait away. Get ready it is expensive here but the service is wonderful and the food is brilliant (it was 50pounds for the 2 of us). This is quite possibly the best Dim Sum in all of London. My favorite is the very popular pumpkin puff, venison puff, and the jasmine ribs. The environment has a modern design but comes with classy service.   
         The reason I only gave 4 stars instead of 5 is I didn't have a chance to try dessert. And this would be a splendid restaurant to bring a date but it is in Soho.",1
5,"Hands down my favorite Indian restaurant in London, maybe even ever ( apart from being in India). This place is always packed! I've come for both dinner and lunch and lunch appears to be the easier time to get a spot. Dinner time, the lines are massive and you're likely going to wait for 1-2 hours, IT IS WORTH IT. 
Last time I was in town, I waited close to an hour and we were starving! But it gave us more of a reason to order everything on the menu. I heard today that they are finally taking reservations, so that's an option! 
The patio seating out front is amazing. The weather was great today and we were able to snag a table right away (it was 12:15! So we were lucky). We ordered quite a bit of food for two people, but we devoured it. The black daal is a must order! Get some butter naan and garlic naan to go with it. You will not be disappointed. We also ordered the paneer which was nice and spicy.",1
3,"Some places lose a step when they aren't busy, this place, with the high art that is the timing of fries and thin meat, loses about about 10. The salad is still great, but not overly generous. All this even after I got a free bottle of wine. Hmm?",-1
1,"Do  not go if you expect good service. Never consider if you like great service. This is my first trip to London and based on yelp reviews, I decided to go there. I was told that there is 30 min wait. I said ok. But the guy at the front desk was least interested in taking down my name so that he can put me on the queue. Then I asked him about downstairs area. That's when he told me that there is no wait downstirs. So I went downstairs. There my family and I were seated immediately. But no one showed up to take the order. Or wasn't even offered water until I asked 4 times. 
I was getting flustered so I asked the manager to see if he can help provide better experience. But still no one offered to fill up water or came to check if I need seconds. 
Lastly no one showed up to collect the credit card for bill payment.
But they were quick to charge 12% tip/service charge.
How does this place get so much raving reviews.  Or Does the quality of service depends on skin color?",-1
1,"This is the worst restaurant in London. We have the worst experienced, the receptionist lady is very rude and un accommodative, she showed us a table and prepare the table just wiping it with wet clothes and sat the utensils down on the wet table, so dirty We are very shocked by her action. The whole place looks really dirty and unhealthy",-1
2,"It was really just ok....and I cannot understand the hype of this establishment other than the fact it's from New York and therefore that MUST mean we should all love it for the ''New York chicness'' or whatever.......
The decor was very French bistro, the lighting all soft and yellow toned so you felt as though you walked right into an instagram photoshot. I'm sure it would be a very ''chic'' place, there is no other word but chic for this place, to hang out for brunch on Sundays. But I was not impressed with the food selection nor the quality of the seafood. 
The chairs also had no cushions on them so you were sat in this hard wooden chair for the entire evening which makes your bum sore and your skirt sticking to the back of your legs. The tables were tiny and they tried to squeeze as much cutlery, bread plates, bread baskets, glasses and what have you, on this tiny (again hard topped) table. 
There were also A LOT of tables crammed into the whole place, as if the proprietors were trying to simulate a cosy, vintage style, café atmosphere....but actually, to me, did nothing more than to increase the noise levels and made everthing appear very messy.....
Verdict - dislike!",-1
3,"The tamago was awesome, but the black sauce in the tonkasu ramen was an overkill, way too salty. Be sure to ask them not to be too heavy handed with it",-1
5,"I had my eye on this restaurant for months! And when I booked my table I hoped and prayed to be seated in the middle of all the floral glory, with the warm lighting reflected on the mirrors surrounding the room. 
To my pleasant surprise, I managed to be seated with my partner, on my birthday in this beautiful room I had imagine for so long. 
It is the most beautiful restaurant I have been to till date, without a doubt. However, I do feel that with all the reviews and pictures I had previously seen, I was not taken aback by the fact that I was in the room...
... quite simply, the excitement of the restaurant is so highly televised that I was not taken with surprise the way I had imagined. 
Yes I was in this beautifully decorated romantic restaurant
Yes, it was in my birthday
Yes, with my partner 
And yet I expected more. 
The restaurant itself is very small and you feel very intimate not only with your partner but with everyone else in the room. The mirrors make it appear deceptively bigger than it is. 
One thing I cannot fault, is the service. Neither my partner or myself are the most flamboyant or immaculately dressed, however, we received a very warm service. 
If you are not used to fine dining, you may occasionally within this small boogie setting, feel out of place. However, if you're like me you know you came with enough ££ to cover your meal... simply eat and enjoy.",1
5,"Roast duck. Crispy skin, fat, and juicy. Do I need to say any more?",1
1,"Had dinner here last Tuesday (Dec 2,2014)and what a disappointment it was. First off, the bill for the two of us was $203.00. I don't drink and my partner had one glass of wine.Waiter was inattentive and bordered on being rude.Decor is tired.Food was just so-so.Certainly get  better here in Northern New Jersey. Just another tourist trap.Mad at ourselves for ever going there.",-1
5,"Pricey, above mid-range. Quality dimsum. If you're on a budget, just try their dimsum.",1
5,"The decor is hilariously colonial but it's kinda cute in an endearing way. The food however, is AMAZING. There was 5 of us and we were able to order a LOT of food which was probably the best way to do it. The okra fingers were so lovely but I think the show stoppers were the daahl and the chicken ruby curry. It was super crowded though and took us a while to get a table, but once we did the food arrived relatively quickly. Honestly, it was so good I'm still dreaming about it.",1
5,"Another trip to London another Dishoom. After experiencing the bacon naan during our previous visit I knew it was going to be a #1 priority for this one.
The shoreditch location has a super cute outdoor space with plastic walls that shelter you from the elements. It has cozy (but very worn and not so comfortable) sofas where you can sit and enjoy a leisurely breakfast to start your day. We ordered a bacon naan roll each as well as chai (endless refills) each and a buttery bun maska to share. 
The food came out quickly and was all around excellent and delicious. This will definitely be on my food list for my next visit as well.",1
4,"The place had really nice, light, friendly feel to it and some nice design touches in the decor but as this is Shoreditch the ceiling was stripped back, exposing big silver air pipes and old concrete.
The breakfast menu is full of intriguing dishes, based on familiar classics but with a hint of India. We ordered a few dishes to share, Akuri - Spicy scrambled (akuri or bhurji) eggs--an Irani café staple. Piled up richly on Fire Toast and served with tomatoes grilled on the vine. Sauage Naan Roll - a Britisher Cumberland sausage, placed in the midst of fresh hot naan with chill tomato jam, cream cheese and herbs and a Bombay Omelette - a crazy-paving omelette of chopped tomato, onion, coriander and green chilli. Served with tomatoes grilled on the vine and Fire Toast. which were all served with a lovely tomato and chilli based dip and also tried the Green Darjeeling Tea and the House Chai which was perfect for a cold Winter's day, full of balanced spices and a nice hit of ginger.
All the dishes we had were very good, just the right amount of chilli heat in the Akuri and Bombay Omelette and complimented by the Fire Toast, which is 'toasted' on the grill to give it a nice smoky flavour. The Naan for the Sausage Naan Roll was fresh, crisp and light and would probably be a great hangover cure.",1
5,"This was my first time eating Dim Sum! It was amazing quality and great flavor. The prices also were pretty great. My best friend and I ventured into ping pong on a whim and it's safe to say we loved it. I will be bringing my sister here as well! 
Everything was so soft and tasty. The menu is a la carte and everything is definitely shareable. They also have set menus that are done per person. I'd say experiment a bit and go with the a la carte menu. The potato and edamame cakes were amazing! We also ordered chicken and prawn + spicy veggie dim sum. It was so good. 
Honestly, I can't wait to go back!!",1
3,"They do not take reservations after 6PM and it is a long wait. 1 hr they say, it really is one hour. Delicious food but small portions and expensive. Good atmosphere if you are upstairs. Downstairs is dark and low ceiling. After all the wait, you hope for a good table but they sit you where ever available. The coctails are notting special. Naan and lamb was great but chicken was avarage. Buryani was good basmati rice avarage. So, better to try for lunch but not for dinner.",-1
5,"Michelin star dim sum, that should be enough to get any dumpling lover in the door. They offer both entrees and dim sum style dumplings in a very chic modern style restaurant. Very fun atmosphere and they did become packed very fast upon our arrival.
They have very high quality dumplings served as you order them, no cart here. They come about 3 per order, more on some items. The selection is about as good as a dumpling house can get. Really fresh stuff and they stand out for a reason. I also tried their chicken soup which was excellent. They have awesome desserts, you can look as them on display. We tried the macaroons that were a lovely way to finish our meal.
The price was very fair for the location and accolades. I would definitely check them out.",1
4,"Absolutely nice duck! The duck sauce is amazing, definitely worth a try. The restaurant itself is quite tiny and the waiters rude but I'm guessing thats what you get everywhere from a chinese restaurant in China Town.",1
4,Bowls for days get in here and rattle ya bones for some tasty noodles you'll slurp right in wash it down with some sake to ya.,1
5,"This place is beyond amazing. I've been many times over the last few years and still love it. Try the crispy duck salad. They have a dinner special now - 35 pounds for three courses, which is a good deal as it's quite a pricey restaurant.",1
4,"I lived in China.  Did I ever tell you that?  Yeah.  Soz.  I totally did though.  And then I came home to Engerland and was all ""show me the dimsum"" and some people did but they were wrong. WRONG.  It wasn't proper dimsum.  It was stupid.  I didn't like it.  And then my boss took me to Yauatcha and I was all . . . what is this?  Amaze.  They've got turnip cakes and chicken feet.  But it's POSH.  This is culinary mentalness on a whole other level where the level is one of joy in my mouth.
I used to think that all they served was cakes cos that's what they have in the windows - you know, those well pricey macaroons and stuff - and the windows are fully glass and blue (like, bright blue) and it looks Expensive and it is.  But dimsum - well, it ain't cheap, not even in China (where I lived), depending on who's paying, so you can't really go with an empty purse or expect to skimp and still get the good bits.  It's not peasant food, like beef and tomatoes or special fried rice (which are nice too but not in the same way).  Still you get used to seeing the same old crap in Chinatown and some of that's here but this is the Good Stuff, like stuff from China, the original stuff.
Yeah, the starry-ceilinged downstairs with background reed flute music harks of Chessington World of Adventures and the bathroom is very S&M dungeon (with Aesop hand-soap) and the tables are so low that the waiters can't hear when you order, but blimey is the food tasty.
I've always been too full after stuffing my face with dimsum and a main course (it's not how they do it in China, WHERE I LIVED, but when the boss is paying, you do what you're told) so I've never had a pudding, but they look utterly epic.  One day I will.  Somebody take me to Yauatcha and buy me a macaroon, won't you?  And I'll order the dimsum since I know these things (from when I lived in China) so everyone's a winner.
The oolong tea costs £8.  Don't order it.",1
3,"The sushi/sashimi at Nobu's is not the freshest and would make the best sushi chefs cry. But, overall, the chain produces a consistently pleasant dining experience, with some signature dishes that people happily go back for: kelp salad, artichoke salad, rock shrimp tempura, miso black cod, chocolate bento, etc.",-1
4,"Fantastic Indian food in the heart of Shoreditch. The atmosphere alone is worth a trip, and then you add on the delicious food and it is near perfection. We enjoyed tika masala, paneer, and lamb, all with deep, complex, and spicy flavors. The tea was the perfect accompaniment to our meal. Definitely worth the trip if you find yourself in Shoreditch!",1
3,"I never thought I'd judge a restaurant by its entrance door, but I did.  Sign of a quality time ahead, I say.
I've passed by the restaurant dozens of times but never stepped inside.  It's deceptive on first impression as the space appears to be small, but the sign at the door that says ""seating for 100 people"" sums it up pretty well.  We were taken to the seating downstairs, where we were joined fellow diners in a windowless basement.  We promptly ordered the £8 Oyaka don (chicken pieces with scrambled egg and brothy rice), and a fried chicken bento box which was a bit of a letdown for £16 (you get several pieces of fried chicken, 3 pieces of salmon sashimi, some veggies).  I'd recommend the rice bowls.
Overall, it's decent.  I'm a bit obsessed with Japanese food so I'm glad I found it.",-1
5,"An impressively designed and decorated place from the entrance to this branch to when you walk into and dine at this location. There are beautiful flowers along the entry path with picnic benches for enjoying cocktails and food al fresco when we have sunny weather. They now have a fab summer verandah. Amazing cocktails created by the knowledgeable bartenders at the well-designed The Permit Bar; a relaxing environment for drinks// cocktails and catching up with friends in an eye-catching bar. They create a wider variety of drinks and cocktails than the Covent Garden branch, perfectly made to original cocktail recipes but adding their own unique twist, like nimbu pani and the Bombay Martini; plus they will create variations of cocktails on the menu to customers requests without hesitation, like a whisky chai, whereas the Covent Garden branch bartenders were unwilling to go off the bar menu. Fabulous food created by the kitchen team, lead by the pleasant and friendly Head Chef Yash, especially the street food like samosas, fresh and crispy bhel puri and vada pau (the Indian version of a chip butty). Save space for their mango or malai kulfi (which has a lovely addition of caramel) and their melt-in-the-mouth nankhatais. Pleasant and efficient service. Overall, great place for Indian and Asian food, and would recommend in a heartbeat!",1
1,"This place horrible. I don't understand how people rated it that high. Food was terrible, price was high for the quality and quantity, and ambient is noisy, waiters are not polite. Our waiter left us in the middle of taking orders to do something else. Dishes did not come in the order we asked for. I don't know what to say about food, it is not even close to Indian Irani as they claim for, sambosa was horrible, fried ocra was half salty and dry, fish tikka was horribly grilled, with no taste, needed a lot of hot chutney to take the soapy taste away. I assume they have other branches. This was a complete waste for us visiting London for a week only.  Avoid this place!",-1
4,"I can recommend this restaurant which is said to be the most romantic restaurant in London, and it sure is intimate and romantic. Do however remember to ask to be seated in the conservatory when booking as it is by far the best ambience wise. The food is Provencal french and superb to say the least. The wine list is equally impressive and the staff are friendlly, attentive but without being in your face.",1
5,"If you're looking to impress your other half take them here - simply the most romantic and impressive restaurant I've been to in London.
 We sat in the conservatory under the blossom - which is definitely the place to be. The service was warm, friendly but not overbearing.
 We tried a few dishes on the menu and I can't rave about it enough. Superb.",1
4,"The food here is so, so good. Here is why:
* The Tonkotsu stock is boiled for 20 hours, giving the stock the rich, lip sticking quality that tonkotsu should always have
* The pork is the best I've ever had in a ramen, it's so meltingly tender it's hard to pick it up with chopsticks
* Theres a bottle of hair-ties on the table, to avoid any stock + long hair combos
* The condiments (which are free and unlimited) are incredible, delicious garlic, ground sesame seeds, chilli oil sauce and soy sauce
* The egg in the ramen is SO AWESOME, it almost outshines the other amazing additions
* There are napkins in a holder on the table. More noodle soup places need to do this
* The fried chicken is awesome
*  The Asahi smooth head is really great (never seen it in the UK before)
*  The food really is so, so good
But it just misses 5 stars because:
* I don't like the atmosphere, it's too loud, crowded and I'm pretty short (5'4) which means I am so far from the ground on the stools it's slightly concerning
* There's nowhere to put your bag or coat if you're on the side of the table nearest the door
* The service is erratic. Doesn't bother me so much but our fried chicken we ordered came half an hour after our ramens, even though we asked after it twice, which was slightly annoying as it would have been delicious before, but after we were all a bit greased out
* Please, please give your noodles a little more spring and bounce! For me that would crown this the perfect ramen!
* My bowl was slightly lacking in stock, there wasn't enough to slurp with each spoonful of noodles and I felt I was running out
Next time I would come at an unusual time so it wasn't SO packed (although the food was so good I'm perfectly happy to queue for 20 minutes again. I'd also order extra noodles for £2 and hope I also got a little more stock. Also, top tip - bring antacids, this food is RICH!
I love the food here, I can't wait to come back!",1
3,"This is a small shop located across Bubblewrap and every time we walked by, their were little to no customers around. I personally feel like this place is more authentic than the other places on Chinatown which may account for why it lacks popularity.
The person who served us was relatively polite and nice but one of the ladies working was pretty rude to us. 
We ordered beef noodle soup, fried rice, Chinese spinach, and seafood soup. The fried rice was good as was the spinach. The noodle soups were just ok and were not anything special.
Overall, this was a subpar place and I probably wouldn't go to it again. It wasn't awful but it wasn't great.",-1
5,"Wondering how we missed this Chinatown gem for so many years! Missed their signature roast duck, all finished just as we arririved.  We ordered their seasonal menu and the food was delicious! I ordered frog legs with bitter melon and minced grilled pork with lotus root, hubby ordered spare ribs and conegee with pork and oyster! Shame we couldn't order more.
Portions are generous but what's the harm in getting a doggy bag to enjoy it at another meal!",1
5,"Best Chinese in a clean, forward , cool setting.  Chinese food does not need to be in a dingy, loud, elbow to elbow setting.  We came in after a day of going about town.  We had out two girls with us.  The waiter graciously offered to 'build' us a meal based on our 'hunger level'.  We had an assortment of dumpling appetizers, but I still think about that prawn cheung fun a month later.  These paired well with their refreshing drinks.  We also had the chili fried fish.  The finale was equally amazing, kids were so happy with the eye candy desserts that were just divine.  We hope to back when we are back in London.",1
3,"A Michelin Chinese restaurant in Soho London that specializes in Dim Sum. It opened in 2004 by Alan Yau who also created Wagamama and Hakkasan. Rated as one of the top restaurants in London plus multiple locations worldwide.....I was excited to try this place. But what a shocking disappointment in regards to the food. 
This place was highly recommended by some friends. They said this place offers some of the best Chinese food in London......I would 100% disagree. Maybe for non-Chinese people (which is all I saw in the restaurant).
The inside is a cool and sexy contemporary vibe. The ambiance with the bright floor, star-lit ceiling, neon lighting, and aquarium bar in the basement is a clever refreshing way to bring light to this otherwise dark and cave like space. 
When we arrived the hostess took our coats and bags and seated us at the bar downstairs for a few drink while our table was bring prepped. It was at that minute I noticed not one other Asians were eating here.....
At the bar downstairs the drinks were divine. My husband got cognac and me some tropical lychee non alcoholic drink. The bartender was excellent. Drinks were delicious. 
Dishes are colourful with strong flavours and texture contrasts according to the website with dim sum as the highlight. 
Once are table was ready they brought us to our table to start ordering. Here is what we ordered:
Scallop shui mai
Char siu bun
Crispy duck roll
Prawn cheung fun
Wagyu beef puff
Stir-fry rib eye beef in black bean sauce
Every tasted off. The stir fry rib eye and crispy duck roll was the closest to authentic...even that was a far stretch. I looked straight into the kitchen and saw only Chinese chefs......I should have asked to speak to a chef and asked him to cook me something off the menu. My husband ordered so much because he was simply hungry. But I asked him to stop ordering, grab the check, and let's head to Chinatown to eat after here. I was not about to waste precious macros on bad food. 
Service was pretty standard and could only get so good as it was super busy. The bartenders offered great service though. Definitely deserve a mention. 
I can see how this would get a Michelin Star for interior design, service, and playing/presentation. Food though no offense reminded me of PF Chang's in the states. I don't see how it get a Michelin Star. But that must be why not one Chinese person was seen here eating when I visited. 
Go if you want a sexy and fun dinner. But not if you want authentic dim sum.",-1
5,"'Value for money' are 3 words you probably weren't expecting to see in a Hakkasan review (unless preceded by 'good luck getting your') but if you can get there by 6.30pm for dinner then congrats you're in luck!
They serve a 'Taste of Hakkasan' menu of three courses and a cocktail for £35 per person - it's tasty, filling and a steal for the price. A friend and I had a catch-up there after work to treat ourselves, and were given a wonderfully polite welcome from the start with no sign that we were there for last orders from the cheapo menu.
The only choice you need to make is meat, fish or veg - my mate and I went fish and meat respectively and shared which was perfect. We both enjoyed our Ling Ling Collins and a trio of dim sum to start - har gau classic, scallop and something yummy with chives. Her aubergine and shiitake salad then arrived but I think we were both more excited by my jasmine tea smoked organic pork ribs. I couldn't taste the tea per se but they tasted delicious with a good amount of meat on them. I liked the nice touch of slicing up the rack at the table and the way they kept it classy by serving them with finger bowls. My main was a generously sized spicy prawn dish, though this time I liked my mate's grilled seabass and honey better. We finished with a delectable trio of macarons in espresso, matcha green tea and passionfruit flavours which (unusually) I could barely finish.
The restaurant had gradually filled up around us and it was only on the walk to the toilets that I realised quite how big the place is. The low lighting keeps it feeling intimate while you're seated though, and combined with plenty of dark sexy decor and how beautifully the food is presented I think this would be a good date place. Go between 5.30-6.30pm or after 10pm for the set menu and you can impress them with your savvy bargain-hunting skills too!",1
3,"I would like to give this place a 4 star, but it just lacked a little something to push it into that category.
I love Japanese food, and it's quite possibly my favorite cuisine out there. I can't tell why I wasn't too impressed by this place but here are my general thoughts on my dining experience here:
1. I thought the prices were just a tad higher than for what they were offering. 
2. I was hoping they would have more options on the menu. I know this is probably a silly thing to say considering how extensive their menu already is, but I was really expecting an izakaya style place and this was not it at all! And if it is, it is a very limited menu for an izakaya.
3. The food was just filling enough.
4. Despite the Japanese speaking servers, I still felt this place didnt feel Japanese enough, it feels like I'm in Chinatown...probably because it is in Chinatown =P
In the end, maybe my expectations were just too high before I came, or I just have my own idea of what good/inexpensive japanese dining should be like.  It's a good fill your stomach on a decent variety of food, but nothing about it deserves special attention.",-1
5,Nothing to complain about here. Except that it's hard to get a table! But what can you expect from a top notch restaurant that does everything right. Enjoy.,1
